"GENDER","CATEGORY","College Code","College Name","Branch","Place","Last Rank (2022)"
"FEMALE","ST","WISE","WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","NALLAJERLA","160302"
"FEMALE","ST","SRIP","SAI RAJESWARI INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PRODDATUR","160541"
"FEMALE","ST","NRIT","NRI INSTT OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","160708"
"FEMALE","ST","JONY","ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","YEMMIGANOOR","161008"
"FEMALE","ST","RIET","RAJAMAHENDRI INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","161773"
"FEMALE","ST","PITW","PRIYADARSHINI INST. OF TECH AND SCIENCES FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","TENALI","162203"
"FEMALE","ST","MLEW","MALINENI LAKSHMAIAH WOMENS ENGG. COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","162599"
"FEMALE","ST","LENO","LENORA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","RAMPACHODAV ARAM","162658"
"FEMALE","ST","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","163548"
"FEMALE","ST","SAVE","SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","163710"
"FEMALE","ST","SRSR","SRI SAI INSTITUTE OF TECHNOLOGY. AND SCI.","ELECTRONICS AND COMMUNICATION ENGINEERING","RAYCHOTI","163928"
"FEMALE","ST","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","RANGAMPETA","163952"
"FEMALE","ST","RGAN","RISE KRISHNA SAI GANDHI GROUP OF INSTITUTIONS","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","164024"
"FEMALE","ST","KLMW","K.LAKSHUMMA MEMORIAL COLLEGE OF ENGG FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","164424"
"FEMALE","ST","VISM","VISWAM ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","MADANAPALLE","164424"
"FEMALE","ST","BWEC","BAPATLA WOMENS ENGG COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","BAPATLA","164708"
"FEMALE","ST","DNRE","DNR COLLEGE OF ENGG AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","164719"
"FEMALE","ST","KRUESF","KRISHNA UNIVERSITY COLLEGE OF ENGG AND TECHNOLOGY-SLEF FINAN","ELECTRONICS AND COMMUNICATION ENGINEERING","MACHILIPATNA M","165021"
"FEMALE","ST","KUPM","KUPPAM ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","KUPPAM","165298"
"FEMALE","ST","ESWR","ESWAR COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","165344"
"FEMALE","ST","CVRT","SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","TADIPATRI","165448"
"FEMALE","ST","KSRM","K S R M COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","165625"
"FEMALE","ST","CIET","CHALAPATHI INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","165636"
"FEMALE","ST","ASKW","ASHOKA WOMEN'S ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","165992"
"FEMALE","ST","MJRT","MJR COLLEGE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PILER","166088"
"FEMALE","ST","DSIT","D.B.S.INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KAVALI","166327"
"FEMALE","ST","VNIW","VIGNANS NIRULA INST OF TECH. AND SCI FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","166552"
"FEMALE","ST","ASTC","AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHEEPURUPALLI","166573"
"FEMALE","ST","BVSR","BVSR ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","CHIMAKURTHY","166731"
"FEMALE","ST","AITK","ANNAMACHARYA INST OF TECH AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","KADAPA","167499"
"FEMALE","ST","GTMW","GOUTHAMI INST OF TECHNOLOGY MGMT FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","PRODDATUR","167938"
"FEMALE","ST","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","ELECTRONICS AND COMMUNICATION ENGINEERING","SRIKAKULAM","168247"
"FEMALE","ST","VETS","SR VENKATESWARA COLL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","SRIKAKULAM","168500"
"FEMALE","ST","NEWT","NEWTON INSTITUTE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","MACHERLA","168511"
"FEMALE","ST","RKCE","R.K.COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","IBRAHIMPATNA M","168582"
"FEMALE","ST","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","ODALAREVU","168648"
"FEMALE","ST","VVGV","VKR VNB AND AGK ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDIVADA","168676"
"FEMALE","ST","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169131"
"FEMALE","ST","PYDE","PYDAH COLL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","KAKINADA","169131"
"FEMALE","ST","SGEC","SAI GANAPATHI ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169163"
"FEMALE","ST","SIMH","SIMHADRI EDNL SOC GRP OF INSTNS","ELECTRONICS AND COMMUNICATION ENGINEERING","SABBAVARAM","169163"
"FEMALE","ST","STMV","SANKETHIKA INST OF TECHNOLOGY MANAGEMENT","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169163"
"FEMALE","ST","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","169199"
"FEMALE","ST","MVRG","M V G R COLLEGE OF ENGINEERNG","ELECTRONICS AND COMMUNICATION ENGINEERING","VIZIANAGARAM","169342"
"FEMALE","ST","KCIT","KRISHNA CHAITANYA INST OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","MARKAPUR","169396"
"FEMALE","ST","VISW","SHRI VISHNU ENGG. COLLEGE FOR WOMEN","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","169456"
"FEMALE","ST","DIET","DADI INSTT. OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANAKAPALLE","169628"
"FEMALE","ST","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","169636"
"FEMALE","ST","NITN","NARSARAOPET INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","169667"
"FEMALE","ST","ACES","ADITYA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDDAPURAM","169694"
"FEMALE","ST","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSAPURAM","169814"
"FEMALE","ST","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","169842"
"FEMALE","ST","PIIT","PRIYADARSHINI INST OF TECH AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","170076"
"FEMALE","ST","VITAPU","VIT-AP UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","AMARAVATHI","170132"
"FEMALE","ST","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","170273"
"FEMALE","ST","CHDL","CHADALAWADA RAMANAMMA ENGG. COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","170318"
"FEMALE","ST","VHNI","SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUVURU","170680"
"FEMALE","ST","GKCS","GOKULA KRISHNA COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","SULLURPET","170777"
"FEMALE","ST","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","170878"
"FEMALE","ST","NARN","NARAYANA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","170939"
"FEMALE","ST","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","171001"
"FEMALE","ST","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PARITALA","171012"
"FEMALE","ST","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","ONGOLE","171022"
"FEMALE","ST","SRKR","S R K R ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","171208"
"FEMALE","ST","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","171459"
"FEMALE","ST","TECH","TADIPATRI ENGG COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","TADIPATRI","171478"
"FEMALE","ST","PKSK","PRAKASAM ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","KANDKUR","171567"
"FEMALE","ST","NEWS","NEWTONS INST OF SCI AND TECH","ELECTRONICS AND COMMUNICATION ENGINEERING","MACHERLA","171590"
"FEMALE","ST","SVCN","SREE VENKATESWARA COLL OF ENGG","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","171780"
"FEMALE","ST","RITV","RAGHU INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHEEMUNIPAT NAM","171794"
"FEMALE","ST","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAHMUNDRY","171796"
"FEMALE","ST","GDLV","SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDLAVALLERU","171811"
"FEMALE","ST","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","171911"
"FEMALE","ST","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","MADANAPALLE","171975"
"FEMALE","ST","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","172095"
"FEMALE","ST","AITT","ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","TIRUPATHI","172123"
"FEMALE","ST","CECC","CHIRALA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","CHIRALA","172168"
"FEMALE","ST","RAGU","RAGHU ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","BHEEMUNIPAT NAM","172190"
"FEMALE","ST","VSMR","V.S.M COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","RAMACHANDRA PURAM","172218"
"FEMALE","ST","CRRE","SIR C R R COLLEGE OF ENGINEERING","ELECTRONICS AND COMMUNICATION ENGINEERING","ELURU","172228"
"FEMALE","ST","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","TEKKALI","172248"
"FEMALE","ST","MIET","MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","JAGGAIAHPETA","172306"
"FEMALE","ST","NRNG","NARAYANA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDUR","172356"
"FEMALE","ST","ALTS","ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","172465"
"FEMALE","ST","KVSR","DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KURNOOL","172484"
"FEMALE","ST","KITS","KKR AND KSR INST OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","GUNTUR","172488"
"FEMALE","ST","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRONICS AND COMMUNICATION ENGINEERING","RANGAMPETA","172490"
"FEMALE","ST","GVPT","G V P COLLEGE FOR DEGREE AND PG COURSES","ELECTRONICS AND COMMUNICATION ENGINEERING","VISAKHAPATNA M","172531"
"FEMALE","ST","NBKR","NBKR INSTITUTE OF SCI. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIDYANAGAR","172604"
"FEMALE","ST","LOYL","LOYOLA INSTITUTE OF TECHNOLOGY AND MGMT","ELECTRONICS AND COMMUNICATION ENGINEERING","SATTENAPALLY","172605"
"FEMALE","ST","NSPE","NARSARAOPETA ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","172750"
"FEMALE","ST","PRAG","PRAGATI ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","PEDDAPURAM","172800"
"FEMALE","ST","MICT","DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","KANCHIKACHER LA","172808"
"FEMALE","ST","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","BHEEMUNIPAT NAM","172816"
"FEMALE","ST","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","GUDUR","172823"
"FEMALE","ST","VITK","P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.","ELECTRONICS AND COMMUNICATION ENGINEERING","KAVALI","172869"
"FEMALE","ST","RSRN","RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","172880"
"FEMALE","ST","NRIA","NRI INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","AGIRIPALLY","172908"
"FEMALE","ST","GMRI","G M R INSTITUTE OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAM","173051"
"FEMALE","ST","PRIK","PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","NELLORE","173079"
"FEMALE","ST","PREC","DR PAUL RAJS ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","YETAPAKA","173082"
"FEMALE","ST","AITS","ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAMPETA","173083"
"FEMALE","ST","SRKI","S R K INST. OF TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","VIJAYAWADA","173089"
"FEMALE","ST","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","MARKAPUR","173101"
"FEMALE","ST","AVEV","AVANTHI INST. OF ENGINEERING AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHOGAPURAM","173134"
"FEMALE","ST","SDTN","SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PUTTUR","173141"
"FEMALE","ST","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHEYYERU","173200"
"FEMALE","ST","VLIT","VIGNANS LARA INST. OF TECHNOLOGY AND SCI","ELECTRONICS AND COMMUNICATION ENGINEERING","VADLAMUDI","173212"
"FEMALE","ST","HITE","HELAPURI INST OF TECH AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","ELURU","173344"
"FEMALE","ST","RGIT","RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.","ELECTRONICS AND COMMUNICATION ENGINEERING","NANDYAL","173435"
"FEMALE","ST","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","PARITALA","173450"
"FEMALE","ST","ANSN","ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","CHIRALA","173479"
"FEMALE","ST","BVRM","BHIMAVARAM INST. OF ENGG. AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","BHIMAVARAM","173554"
"FEMALE","ST","STEN","SAI TIRUMALA N V R ENGINEERING COLLEGE","ELECTRONICS AND COMMUNICATION ENGINEERING","NARSARAOPET","173554"
"FEMALE","ST","PITT","PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES","ELECTRONICS AND COMMUNICATION ENGINEERING","TENALI","173554"
"FEMALE","ST","SATS","SRI ANNAMACHARYA INSTITUTE OF TECHNOLOGY AND SCIENCE","ELECTRONICS AND COMMUNICATION ENGINEERING","RAJAMPETA","173554"
"FEMALE","ST","CRIT","CHIRANJIVI REDDY INST OF ENGG AND TECHNOLOGY","ELECTRONICS AND COMMUNICATION ENGINEERING","ANANTAPURAM U","173554"
"FEMALE","ST","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","15685"
"FEMALE","ST","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","ELECTRICAL AND ELECTRONICS ENGINEERING","KAKINADA","23367"
"FEMALE","ST","VISW","SHRI VISHNU ENGG. COLLEGE FOR WOMEN","ELECTRICAL AND ELECTRONICS ENGINEERING","BHIMAVARAM","45706"
"FEMALE","ST","CVRT","SIR C.V RAMAN INST OF TECHNOLOGY SCIENCES","ELECTRICAL AND ELECTRONICS ENGINEERING","TADIPATRI","46769"
"FEMALE","ST","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","66863"
"FEMALE","ST","GPRE","G P R ENGINEERING. COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","KURNOOL","68704"
"FEMALE","ST","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","MADANAPALLE","68858"
"FEMALE","ST","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","68898"
"FEMALE","ST","ADTP","ADITYA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","69725"
"FEMALE","ST","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","ELECTRICAL AND ELECTRONICS ENGINEERING","VIZIANAGARAM","70008"
"FEMALE","ST","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","ELECTRICAL AND ELECTRONICS ENGINEERING","TEKKALI","71716"
"FEMALE","ST","DSIT","D.B.S.INST OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KAVALI","76621"
"FEMALE","ST","JNTP","JNTUA COLLEGE OF ENGG PULIVENDULA","ELECTRICAL AND ELECTRONICS ENGINEERING","PULIVENDULA","76962"
"FEMALE","ST","AUEWSF","A U COLLEGE OF ENGG FOR WOMEN- SELF FINANCE","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","77358"
"FEMALE","ST","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","78618"
"FEMALE","ST","LIET","LENDI INST OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIZIANAGARAM","79705"
"FEMALE","ST","VSVT","SRI VASAVI ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","TADEPALLIGUD EM","80133"
"FEMALE","ST","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","BHEEMUNIPAT NAM","80791"
"FEMALE","ST","GVPW","GAYATHRI VIDYA PARISHAD COLL OF ENGG FOR WOMEN","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","82867"
"FEMALE","ST","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","83253"
"FEMALE","ST","PRAG","PRAGATI ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","86291"
"FEMALE","ST","LENO","LENORA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","RAMPACHODAV ARAM","86590"
"FEMALE","ST","ACES","ADITYA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","PEDDAPURAM","86845"
"FEMALE","ST","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","95525"
"FEMALE","ST","JONY","ST. JOHNS COLLEGE OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","YEMMIGANOOR","97677"
"FEMALE","ST","SEAT","SIDDARTHA EDNL ACADEMY GRP OF INSTNS","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","99917"
"FEMALE","ST","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","ADONI","100327"
"FEMALE","ST","SPMUSF","SCHOOL OF ENGG. TECH. SPMVV - SELF FINANCE","ELECTRICAL AND ELECTRONICS ENGINEERING","TIRUPATHI","101221"
"FEMALE","ST","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","NELLORE","102774"
"FEMALE","ST","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","ANANTAPURAM U","110358"
"FEMALE","ST","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","ELURU","110630"
"FEMALE","ST","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","ODALAREVU","112851"
"FEMALE","ST","ESWR","ESWAR COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","NARSARAOPET","113886"
"FEMALE","ST","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","KURNOOL","114877"
"FEMALE","ST","BVTS","BONAM VENKATA CHALAMAIAH INST. OF TECH AND SCI.","ELECTRICAL AND ELECTRONICS ENGINEERING","AMALAPURAM","115672"
"FEMALE","ST","NARN","NARAYANA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","NELLORE","115834"
"FEMALE","ST","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","TADEPALLIGUD EM","117131"
"FEMALE","ST","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","121236"
"FEMALE","ST","RAGU","RAGHU ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","BHEEMUNIPAT NAM","125481"
"FEMALE","ST","MBUTPU1","MOHAN BABU UNIVERSITY","ELECTRICAL AND ELECTRONICS ENGINEERING","RANGAMPETA","125925"
"FEMALE","ST","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","GUNTUR","126774"
"FEMALE","ST","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","CHEYYERU","134252"
"FEMALE","ST","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","ELECTRICAL AND ELECTRONICS ENGINEERING","VIZIANAGARAM","134364"
"FEMALE","ST","CIET","CHALAPATHI INST OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","GUNTUR","135265"
"FEMALE","ST","URCE","USHA RAMA COLL OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","TELAPROLU","136130"
"FEMALE","ST","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","137628"
"FEMALE","ST","VSMR","V.S.M COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","RAMACHANDRA PURAM","139113"
"FEMALE","ST","AITK","ANNAMACHARYA INST OF TECH AND SCI","ELECTRICAL AND ELECTRONICS ENGINEERING","KADAPA","139199"
"FEMALE","ST","GMRI","G M R INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","RAJAM","141997"
"FEMALE","ST","RGIT","RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.","ELECTRICAL AND ELECTRONICS ENGINEERING","NANDYAL","142513"
"FEMALE","ST","ACEM","ADITYA COLLEGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","MADANAPALLE","142631"
"FEMALE","ST","VEMU","VEMU INSTITUTE OF TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","CHITTOOR","145068"
"FEMALE","ST","DHAN","DHANEKULA INST OF ENGG TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","VIJAYAWADA","146276"
"FEMALE","ST","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","ELECTRICAL AND ELECTRONICS ENGINEERING","NARSAPURAM","148202"
"FEMALE","ST","DLBC","DR L BULLAYYA COLL EGE OF ENGINEERING","ELECTRICAL AND ELECTRONICS ENGINEERING","VISAKHAPATNA M","148416"
